DATE;GBPUSD;EURAUD;EURCAD;EURGBP;EURUSD;GBPAUD;GBPCHF
27/02/2014 00:00;1.66878;1.52908;1.52464;0.82147;1.37096;1.86116;1.48226
28/02/2014 00:00;1.674;1.54504;1.52619;0.82394;1.38;1.87368;1.472
03/03/2014 00:00;1.66659;1.5367;1.52123;0.82407;1.37346;1.86468;1.47177
04/03/2014 00:00;1.6664;1.53534;1.52438;0.82467;1.3743;1.86168;1.47875
05/03/2014 00:00;1.67201;1.52827;1.51449;0.82122;1.37328;1.86061;1.48345
06/03/2014 00:00;1.67392;1.52469;1.52249;0.82794;1.38608;1.84143;1.47386
07/03/2014 00:00;1.67135;1.52898;1.53842;0.82999;1.38753;1.84158;1.46683
09/03/2014 23:00;1.66439;1.53824;1.54121;0.83361;1.3876;1.84506;1.46083
10/03/2014 23:00;1.66162;1.5438;1.5391;0.834;1.38595;1.85103;1.45923
11/03/2014 23:00;1.66176;1.54673;1.54573;0.8365;1.39029;1.84877;1.45217
12/03/2014 23:00;1.66238;1.53554;1.53576;0.83426;1.38687;1.84052;1.45368
13/03/2014 23:00;1.66502;1.53943;1.54439;0.83537;1.39126;1.84197;1.45213
16/03/2014 23:00;1.6636;1.53201;1.53862;0.83674;1.39216;1.83075;1.45259
17/03/2014 23:00;1.65922;1.52667;1.55142;0.83975;1.39338;1.81791;1.44868
18/03/2014 23:00;1.65385;1.52972;1.55444;0.83623;1.38323;1.82907;1.45636
19/03/2014 23:00;1.65024;1.52421;1.54918;0.83485;1.37784;1.82561;1.45848
20/03/2014 23:00;1.6484;1.51778;1.54729;0.83643;1.37919;1.81415;1.45483
23/03/2014 23:00;1.64971;1.51522;1.5488;0.83871;1.38386;1.80638;1.45296
24/03/2014 23:00;1.65292;1.50835;1.54387;0.8364;1.38265;1.80322;1.45893
25/03/2014 23:00;1.6581;1.49343;1.52976;0.83115;1.3781;1.79708;1.46728
26/03/2014 23:00;1.66104;1.48378;1.51558;0.82715;1.37402;1.79375;1.47268
27/03/2014 23:00;1.66372;1.48674;1.52066;0.8264;1.37504;1.79881;1.47518
30/03/2014 23:00;1.66615;1.48619;1.52137;0.82636;1.3769;1.79834;1.47383
31/03/2014 23:00;1.66291;1.49152;1.5204;0.82937;1.37926;1.79827;1.46905
01/04/2014 23:00;1.66254;1.48855;1.51895;0.82798;1.37671;1.79769;1.47396
02/04/2014 23:00;1.65973;1.48597;1.51401;0.82656;1.37199;1.79772;1.4786
03/04/2014 23:00;1.65671;1.47421;1.50434;0.82635;1.37016;1.78303;1.47802
06/04/2014 23:00;1.66064;1.48212;1.50804;0.8274;1.37415;1.79133;1.47453
07/04/2014 23:00;1.67471;1.47379;1.50696;0.82377;1.37968;1.78909;1.47917
08/04/2014 23:00;1.67927;1.47535;1.50735;0.82499;1.38551;1.7882;1.47706
09/04/2014 23:00;1.67838;1.47502;1.51862;0.82736;1.38859;1.78285;1.47109
10/04/2014 23:00;1.67295;1.47711;1.52433;0.82967;1.38843;1.77986;1.46523
13/04/2014 23:00;1.67282;1.46631;1.51491;0.82613;1.38206;1.77493;1.47155
14/04/2014 23:00;1.67286;1.47544;1.51643;0.82563;1.38144;1.78667;1.47215
15/04/2014 23:00;1.67959;1.47409;1.52128;0.82247;1.38152;1.79225;1.48104
16/04/2014 23:00;1.67932;1.48032;1.52015;0.82238;1.38133;1.79972;1.48306
17/04/2014 23:00;1.67905;1.47907;1.5217;0.82254;1.38077;1.79671;1.48236
20/04/2014 23:00;1.67907;1.47854;1.51835;0.82132;1.37927;1.79987;1.48589
21/04/2014 23:00;1.68235;1.47374;1.52204;0.82046;1.38048;1.79601;1.48879
22/04/2014 23:00;1.67811;1.48675;1.52425;0.82329;1.38166;1.80573;1.48231
23/04/2014 23:00;1.68015;1.49306;1.52456;0.82318;1.38313;1.81362;1.48128
24/04/2014 23:00;1.67959;1.49105;1.5268;0.82309;1.38329;1.81142;1.48093
27/04/2014 23:00;1.68062;1.49604;1.52736;0.82411;1.3851;1.81532;1.4794
28/04/2014 23:00;1.6827;1.49016;1.51151;0.82079;1.38117;1.8154;1.48653
29/04/2014 23:00;1.68729;1.49315;1.52005;0.82184;1.38669;1.8165;1.48535
30/04/2014 23:00;1.68924;1.49531;1.5195;0.82096;1.3869;1.82144;1.48527
01/05/2014 23:00;1.68688;1.49505;1.5218;0.82192;1.38706;1.81763;1.48078
04/05/2014 23:00;1.68664;1.49603;1.51981;0.82259;1.3875;1.81845;1.48036
05/05/2014 23:00;1.69743;1.48917;1.51721;0.82042;1.39272;1.81501;1.484
06/05/2014 23:00;1.69516;1.49111;1.5161;0.82043;1.391;1.81729;1.48537
07/05/2014 23:00;1.6932;1.47606;1.49886;0.81729;1.38396;1.80594;1.49025
08/05/2014 23:00;1.68455;1.46902;1.49837;0.81616;1.37553;1.79898;1.49353
11/05/2014 23:00;1.68677;1.46933;1.49874;0.81558;1.37571;1.80169;1.49753
12/05/2014 23:00;1.68245;1.46401;1.49421;0.8144;1.37033;1.79753;1.49758
13/05/2014 23:00;1.67667;1.46216;1.49321;0.81787;1.37144;1.78759;1.49182
14/05/2014 23:00;1.67889;1.46504;1.49216;0.81645;1.37092;1.79417;1.49569
15/05/2014 23:00;1.68072;1.46191;1.48661;0.81431;1.36926;1.79518;1.50008
18/05/2014 23:00;1.68131;1.46912;1.49075;0.81528;1.37089;1.80184;1.50008
19/05/2014 23:00;1.6838;1.48228;1.4944;0.81367;1.37011;1.8216;1.50178
20/05/2014 23:00;1.68988;1.47942;1.49341;0.80975;1.36862;1.82667;1.50933
21/05/2014 23:00;1.68701;1.48008;1.48726;0.80942;1.36556;1.82849;1.50839
22/05/2014 23:00;1.68299;1.47606;1.48004;0.80951;1.36275;1.82328;1.50728
25/05/2014 23:00;1.6841;1.47695;1.48159;0.81009;1.36455;1.82296;1.50672
26/05/2014 23:00;1.68089;1.47238;1.4806;0.811;1.36342;1.81515;1.50733
27/05/2014 23:00;1.671;1.47142;1.47793;0.81323;1.35905;1.809;1.50125
28/05/2014 23:00;1.67162;1.46125;1.47395;0.81358;1.36015;1.79588;1.50093
29/05/2014 23:00;1.67526;1.46376;1.47851;0.81345;1.36331;1.79878;1.4996
01/06/2014 23:00;1.67455;1.47037;1.48192;0.81185;1.35965;1.81097;1.50493
02/06/2014 23:00;1.67483;1.4707;1.48647;0.81355;1.36276;1.80753;1.50136
03/06/2014 23:00;1.67362;1.46571;1.4875;0.81243;1.35985;1.80401;1.50157
04/06/2014 23:00;1.6819;1.46239;1.49238;0.81208;1.36603;1.80054;1.49905
05/06/2014 23:00;1.67987;1.46126;1.49114;0.81169;1.36418;1.79954;1.50101
08/06/2014 23:00;1.68027;1.4528;1.48226;0.80892;1.35936;1.79579;1.50721
09/06/2014 23:00;1.67558;1.44516;1.47699;0.80835;1.35472;1.78761;1.50655
10/06/2014 23:00;1.67868;1.44175;1.47047;0.80593;1.35312;1.78861;1.51073
11/06/2014 23:00;1.69278;1.43734;1.47121;0.8005;1.35521;1.79551;1.52077
12/06/2014 23:00;1.69632;1.43952;1.46921;0.79776;1.35354;1.80413;1.52661
15/06/2014 23:00;1.69825;1.44372;1.47197;0.79918;1.35734;1.80642;1.52339
16/06/2014 23:00;1.69638;1.45073;1.47125;0.79852;1.35471;1.81674;1.52571
17/06/2014 23:00;1.69931;1.44494;1.47308;0.79996;1.35953;1.80611;1.52196
18/06/2014 23:00;1.70382;1.44763;1.4721;0.79853;1.36066;1.81276;1.52321
19/06/2014 23:00;1.70113;1.44788;1.46283;0.79924;1.35992;1.81129;1.52246
22/06/2014 23:00;1.70262;1.44367;1.45969;0.79896;1.36041;1.80696;1.52243
23/06/2014 23:00;1.69848;1.45224;1.46172;0.80095;1.36058;1.81304;1.51802
24/06/2014 23:00;1.69828;1.44858;1.4608;0.8024;1.36289;1.80512;1.51625
25/06/2014 23:00;1.70254;1.44559;1.45481;0.79934;1.36113;1.80835;1.52132
26/06/2014 23:00;1.70325;1.44674;1.45546;0.8009;1.36482;1.80655;1.51715
29/06/2014 23:00;1.7105;1.45138;1.46093;0.8004;1.3692;1.81322;1.51686
30/06/2014 23:00;1.71486;1.44015;1.45414;0.79761;1.36786;1.80551;1.52191
01/07/2014 23:00;1.71646;1.44632;1.45661;0.7957;1.36592;1.81749;1.52565
02/07/2014 23:00;1.71538;1.45594;1.44702;0.79332;1.36097;1.83511;1.53221
03/07/2014 23:00;1.71577;1.45133;1.44753;0.79215;1.35944;1.83177;1.53431
06/07/2014 23:00;1.71275;1.45135;1.45331;0.79429;1.36042;1.82716;1.53026
07/07/2014 23:00;1.71302;1.44801;1.45339;0.79448;1.36118;1.82238;1.5296
08/07/2014 23:00;1.71566;1.44912;1.45284;0.79502;1.36412;1.82256;1.52851
09/07/2014 23:00;1.7131;1.44844;1.44927;0.7943;1.36083;1.82347;1.5284
10/07/2014 23:00;1.70996;1.44829;1.46029;0.7953;1.36054;1.82317;1.52572
13/07/2014 23:00;1.70832;1.44977;1.45877;0.79717;1.36186;1.81857;1.52356
14/07/2014 23:00;1.71426;1.44778;1.45961;0.79142;1.35675;1.82926;1.53531
15/07/2014 23:00;1.71361;1.44364;1.4528;0.78923;1.35249;1.82909;1.53935
16/07/2014 23:00;1.70997;1.4463;1.45566;0.79088;1.35263;1.82844;1.53441
17/07/2014 23:00;1.70842;1.43915;1.45134;0.79142;1.35231;1.81739;1.5349
20/07/2014 23:00;1.70746;1.44261;1.45215;0.79193;1.35235;1.82156;1.53325
21/07/2014 23:00;1.7063;1.43332;1.44588;0.78905;1.34656;1.81642;1.53964
22/07/2014 23:00;1.7043;1.42349;1.44424;0.78986;1.3463;1.80209;1.53756
23/07/2014 23:00;1.69855;1.42916;1.44663;0.7925;1.34634;1.80307;1.53296
24/07/2014 23:00;1.69738;1.42893;1.45228;0.79092;1.34285;1.80611;1.53561
27/07/2014 23:00;1.69822;1.42872;1.45119;0.79124;1.34394;1.80544;1.53498
28/07/2014 23:00;1.69427;1.42894;1.45501;0.79135;1.34085;1.80565;1.53661
29/07/2014 23:00;1.69122;1.43562;1.46052;0.79198;1.33968;1.81246;1.53691
30/07/2014 23:00;1.68842;1.44035;1.46033;0.7929;1.33901;1.81617;1.53432
31/07/2014 23:00;1.68225;1.44109;1.46545;0.79801;1.34262;1.80517;1.52369
03/08/2014 23:00;1.68619;1.43777;1.46362;0.79592;1.34217;1.80631;1.52874
04/08/2014 23:00;1.6885;1.43745;1.46608;0.79211;1.33758;1.81462;1.53493
05/08/2014 23:00;1.68525;1.43052;1.46072;0.79406;1.33824;1.80139;1.52946
06/08/2014 23:00;1.68317;1.44128;1.46008;0.79382;1.33632;1.81536;1.52975
07/08/2014 23:00;1.6773;1.44502;1.47114;0.79914;1.34085;1.80717;1.51846
10/08/2014 23:00;1.67861;1.44492;1.46171;0.79725;1.3385;1.81214;1.52174
11/08/2014 23:00;1.68109;1.44229;1.46041;0.79521;1.3369;1.81366;1.52563
12/08/2014 23:00;1.6688;1.43613;1.45851;0.80068;1.3364;1.79331;1.51421
13/08/2014 23:00;1.66852;1.43399;1.45701;0.80087;1.33646;1.7904;1.51255
14/08/2014 23:00;1.66888;1.43671;1.4598;0.80242;1.33976;1.78971;1.50621
17/08/2014 23:00;1.67269;1.43308;1.45476;0.79883;1.33634;1.79375;1.5163
18/08/2014 23:00;1.66163;1.43175;1.45738;0.80147;1.33198;1.78619;1.51062
19/08/2014 23:00;1.65947;1.42755;1.45445;0.79892;1.32587;1.78679;1.51572
20/08/2014 23:00;1.6579;1.42742;1.45295;0.80093;1.32805;1.78213;1.51098
21/08/2014 23:00;1.65669;1.42075;1.44863;0.79888;1.32392;1.77796;1.51391
24/08/2014 23:00;1.65777;1.41875;1.44884;0.79566;1.31919;1.78293;1.51744
25/08/2014 23:00;1.6539;1.41476;1.44203;0.79601;1.31669;1.77723;1.51743
26/08/2014 23:00;1.6575;1.41286;1.43327;0.79577;1.31926;1.77513;1.5162
27/08/2014 23:00;1.65854;1.40873;1.43169;0.79467;1.31817;1.77256;1.51772
28/08/2014 23:00;1.65958;1.40584;1.42823;0.79103;1.31311;1.77637;1.5241
31/08/2014 23:00;1.6606;1.40674;1.42715;0.79038;1.3128;1.77949;1.52703
01/09/2014 23:00;1.64688;1.41598;1.4351;0.79738;1.31329;1.77577;1.51338
02/09/2014 23:00;1.64602;1.40682;1.43165;0.79879;1.31496;1.76117;1.51041
03/09/2014 23:00;1.63306;1.38441;1.40749;0.79251;1.29432;1.74668;1.5217
04/09/2014 23:00;1.63241;1.38044;1.40886;0.79314;1.29505;1.74032;1.51991
07/09/2014 23:00;1.61031;1.38919;1.4149;0.80065;1.28944;1.73497;1.50642
08/09/2014 23:00;1.61056;1.40564;1.42097;0.8032;1.2937;1.74991;1.50246
09/09/2014 23:00;1.62092;1.41045;1.41262;0.79667;1.29166;1.76994;1.51829
10/09/2014 23:00;1.6253;1.41998;1.42614;0.79498;1.29235;1.78588;1.52086
11/09/2014 23:00;1.62627;1.43391;1.43745;0.79674;1.29616;1.79911;1.51741
14/09/2014 23:00;1.6232;1.43307;1.43028;0.79717;1.29397;1.79774;1.518
15/09/2014 23:00;1.62767;1.42485;1.42135;0.79624;1.29593;1.78951;1.51778
16/09/2014 23:00;1.62745;1.43586;1.41472;0.79042;1.28644;1.81629;1.53149
17/09/2014 23:00;1.63893;1.43708;1.41289;0.78804;1.29214;1.82309;1.53033
18/09/2014 23:00;1.62855;1.43638;1.4061;0.78746;1.28281;1.82332;1.53173
21/09/2014 23:00;1.63607;1.448;1.41902;0.78529;1.28488;1.84383;1.5376
22/09/2014 23:00;1.6387;1.4531;1.42313;0.78381;1.28464;1.85388;1.5402
23/09/2014 23:00;1.63386;1.43832;1.4132;0.7821;1.278;1.83885;1.54472
24/09/2014 23:00;1.63154;1.45084;1.41649;0.78132;1.27502;1.85659;1.54429
25/09/2014 23:00;1.62387;1.44613;1.4138;0.78051;1.2682;1.85156;1.54504
28/09/2014 23:00;1.624;1.45477;1.41607;0.78099;1.26848;1.86257;1.54486
29/09/2014 23:00;1.62119;1.44391;1.4142;0.77894;1.263;1.85346;1.54814
30/09/2014 23:00;1.61845;1.44441;1.4089;0.77983;1.26223;1.85214;1.54703
01/10/2014 23:00;1.61433;1.43899;1.41336;0.78463;1.26685;1.83381;1.54011
02/10/2014 23:00;1.59675;1.4423;1.40691;0.78317;1.25145;1.83928;1.54436
05/10/2014 23:00;1.60816;1.44391;1.40866;0.78665;1.26546;1.83503;1.54096
06/10/2014 23:00;1.60943;1.43683;1.41566;0.78707;1.26687;1.82513;1.53977
07/10/2014 23:00;1.61673;1.44006;1.41425;0.78746;1.27333;1.8285;1.53872
08/10/2014 23:00;1.61167;1.44489;1.41952;0.78732;1.26902;1.83501;1.538
09/10/2014 23:00;1.60722;1.45309;1.41399;0.78527;1.26268;1.84959;1.53776
12/10/2014 23:00;1.60841;1.4535;1.42785;0.79269;1.27514;1.8334;1.52455
13/10/2014 23:00;1.59022;1.45232;1.42965;0.79587;1.26575;1.82471;1.51646
14/10/2014 23:00;1.60197;1.45371;1.44479;0.80128;1.28374;1.81397;1.50562
15/10/2014 23:00;1.60857;1.46251;1.44198;0.79607;1.28086;1.83695;1.51599
16/10/2014 23:00;1.60912;1.45912;1.43869;0.79269;1.27589;1.84018;1.52091
19/10/2014 23:00;1.61623;1.45704;1.44448;0.79174;1.28;1.83988;1.52366
20/10/2014 23:00;1.61123;1.44821;1.42675;0.78926;1.27157;1.83508;1.52898
21/10/2014 23:00;1.60496;1.44057;1.42102;0.78797;1.26483;1.82811;1.5307
22/10/2014 23:00;1.60279;1.44315;1.42016;0.78878;1.26457;1.82922;1.52925
23/10/2014 23:00;1.60855;1.44117;1.42303;0.78746;1.26688;1.82974;1.53116
26/10/2014 23:00;1.61187;1.44246;1.4281;0.78777;1.2698;1.83119;1.53067
27/10/2014 23:00;1.61291;1.43792;1.42183;0.78937;1.27342;1.82138;1.52768
28/10/2014 23:00;1.60103;1.43569;1.41248;0.78879;1.26311;1.81986;1.52883
29/10/2014 23:00;1.60001;1.42757;1.41064;0.78827;1.26129;1.81108;1.52951
30/10/2014 23:00;1.59904;1.423;1.41055;0.78277;1.25224;1.81654;1.53905
03/11/2014 00:00;1.59702;1.43753;1.41773;0.78141;1.24811;1.8395;1.54242
04/11/2014 00:00;1.60014;1.43556;1.43138;0.784;1.2546;1.8311;1.53582
05/11/2014 00:00;1.59744;1.45269;1.42139;0.78143;1.24857;1.85886;1.54017
06/11/2014 00:00;1.58306;1.44555;1.41355;0.78149;1.23746;1.84933;1.54063
07/11/2014 00:00;1.5866;1.44132;1.41066;0.78479;1.24533;1.83679;1.53276
10/11/2014 00:00;1.58412;1.44039;1.41338;0.78391;1.24206;1.83717;1.53366
11/11/2014 00:00;1.59165;1.43585;1.41398;0.7835;1.24746;1.83212;1.5353
12/11/2014 00:00;1.5777;1.4264;1.40775;0.78826;1.2438;1.80945;1.52466
13/11/2014 00:00;1.57098;1.43016;1.41808;0.79395;1.24765;1.80095;1.51361
14/11/2014 00:00;1.56649;1.43103;1.41358;0.79906;1.25249;1.78946;1.50216
17/11/2014 00:00;1.56399;1.42947;1.40765;0.79589;1.24496;1.79599;1.50921
18/11/2014 00:00;1.56316;1.43741;1.41587;0.80165;1.25362;1.79242;1.49794
19/11/2014 00:00;1.56805;1.45654;1.42361;0.80043;1.25537;1.81944;1.5006
20/11/2014 00:00;1.56906;1.45476;1.41753;0.799;1.25389;1.82046;1.50376
21/11/2014 00:00;1.56457;1.42846;1.39123;0.79081;1.23871;1.80467;1.51783
24/11/2014 00:00;1.57046;1.4436;1.4032;0.79185;1.24421;1.82218;1.51775
25/11/2014 00:00;1.57065;1.46203;1.40418;0.79369;1.2474;1.84105;1.51419
26/11/2014 00:00;1.57902;1.46271;1.40645;0.79176;1.25055;1.84696;1.51779
27/11/2014 00:00;1.57344;1.45896;1.41249;0.79221;1.24669;1.84146;1.51656
28/11/2014 00:00;1.56399;1.46259;1.42095;0.79564;1.24497;1.83848;1.50912
01/12/2014 00:00;1.57284;1.46819;1.4125;0.79271;1.24689;1.85204;1.51717
02/12/2014 00:00;1.56372;1.46612;1.41245;0.79178;1.23827;1.85158;1.51989
03/12/2014 00:00;1.56843;1.46453;1.399;0.78475;1.2311;1.86593;1.53328
04/12/2014 00:00;1.56719;1.47619;1.40923;0.78974;1.23786;1.86907;1.52226
05/12/2014 00:00;1.55768;1.47643;1.40422;0.78813;1.22825;1.87108;1.52427
08/12/2014 00:00;1.56508;1.48473;1.41368;0.78678;1.23172;1.88679;1.52743
09/12/2014 00:00;1.56658;1.49186;1.41616;0.78968;1.23738;1.88881;1.52147
10/12/2014 00:00;1.57143;1.49618;1.42907;0.79194;1.24476;1.88903;1.51851
11/12/2014 00:00;1.57301;1.5003;1.42965;0.78872;1.24099;1.90146;1.52245
12/12/2014 00:00;1.57145;1.51119;1.44265;0.79241;1.24595;1.90508;1.51446
15/12/2014 00:00;1.5637;1.51381;1.45139;0.7952;1.24363;1.90356;1.50966
16/12/2014 00:00;1.57484;1.52201;1.4543;0.7942;1.25101;1.91613;1.51155
17/12/2014 00:00;1.55732;1.5192;1.43516;0.79236;1.23415;1.91697;1.51515
18/12/2014 00:00;1.5668;1.5046;1.4222;0.78397;1.22861;1.91895;1.53509
19/12/2014 00:00;1.5617;1.50086;1.41808;0.78215;1.22265;1.91789;1.53715
22/12/2014 00:00;1.55882;1.50304;1.42185;0.78428;1.22289;1.91611;1.53354
23/12/2014 00:00;1.55187;1.50149;1.41386;0.78414;1.21716;1.91455;1.53285
24/12/2014 00:00;1.55534;1.50339;1.41752;0.78368;1.21953;1.91731;1.53327
25/12/2014 00:00;1.55544;1.50479;1.41981;0.78582;1.22273;1.91452;1.52931
26/12/2014 00:00;1.55512;1.49891;1.41575;0.78242;1.21777;1.91397;1.53574
29/12/2014 00:00;1.55153;1.49391;1.41378;0.78311;1.21518;1.9075;1.53537
30/12/2014 00:00;1.55605;1.48491;1.41117;0.78105;1.21547;1.90119;1.53875
31/12/2014 00:00;1.5574;1.48044;1.4054;0.77625;1.20971;1.90594;1.54846
01/01/2015 00:00;1.55711;1.48044;1.40548;0.77645;1.20976;1.90594;1.54821
02/01/2015 00:00;1.53252;1.48321;1.41401;0.78292;1.20017;1.89396;1.53471
05/01/2015 00:00;1.52472;1.47597;1.40347;0.78233;1.19324;1.8861;1.53507
06/01/2015 00:00;1.51502;1.47035;1.40702;0.78469;1.1889;1.87377;1.53031
07/01/2015 00:00;1.51098;1.46539;1.3987;0.78345;1.1839;1.87017;1.53255
08/01/2015 00:00;1.50887;1.45166;1.39498;0.78125;1.17919;1.85732;1.53643
09/01/2015 00:00;1.51554;1.44288;1.40465;0.78063;1.18406;1.84701;1.537
12/01/2015 00:00;1.51712;1.45052;1.41684;0.77979;1.18335;1.85965;1.53966
13/01/2015 00:00;1.5158;1.44157;1.40756;0.77647;1.17727;1.85603;1.54612
14/01/2015 00:00;1.52304;1.44631;1.4088;0.77378;1.1789;1.86864;1.55153
15/01/2015 00:00;1.51793;1.41507;1.39069;0.76577;1.16301;1.84657;1.27223
16/01/2015 00:00;1.5137;1.40529;1.38564;0.76264;1.15626;1.83947;1.29797
19/01/2015 00:00;1.5111;1.41323;1.38572;0.76783;1.16069;1.83979;1.32873
20/01/2015 00:00;1.51426;1.413;1.39878;0.76247;1.15483;1.85294;1.32564
21/01/2015 00:00;1.51413;1.43556;1.43256;0.76661;1.16097;1.8723;1.30075
22/01/2015 00:00;1.50084;1.41571;1.40692;0.75711;1.13649;1.86963;1.30722
23/01/2015 00:00;1.49855;1.41555;1.39119;0.74701;1.1202;1.8936;1.3174
26/01/2015 00:00;1.50784;1.41803;1.40188;0.74509;1.12387;1.90246;1.3609
27/01/2015 00:00;1.51961;1.43367;1.41099;0.74882;1.13804;1.91447;1.37168
28/01/2015 00:00;1.51357;1.43051;1.4148;0.74537;1.12865;1.91813;1.36932
29/01/2015 00:00;1.50642;1.45825;1.42797;0.75138;1.13195;1.94089;1.39131
30/01/2015 00:00;1.50594;1.45189;1.4367;0.74886;1.1285;1.93734;1.38734
02/02/2015 00:00;1.50383;1.45325;1.42469;0.75405;1.13412;1.92695;1.39526
03/02/2015 00:00;1.51649;1.4727;1.42489;0.75678;1.14794;1.94605;1.40053
04/02/2015 00:00;1.51791;1.463;1.42629;0.74689;1.13428;1.95789;1.40548
05/02/2015 00:00;1.53273;1.47158;1.42693;0.74849;1.14769;1.9654;1.41182
06/02/2015 00:00;1.52363;1.45046;1.4173;0.74202;1.13128;1.95391;1.40906
09/02/2015 00:00;1.52148;1.45105;1.41169;0.74402;1.13233;1.9499;1.40488
10/02/2015 00:00;1.52526;1.4566;1.42482;0.74202;1.13203;1.96279;1.4127
11/02/2015 00:00;1.52307;1.46765;1.43171;0.74366;1.1335;1.97268;1.41433
12/02/2015 00:00;1.53827;1.47398;1.4262;0.74109;1.14027;1.98851;1.43187
13/02/2015 00:00;1.53837;1.46468;1.41699;0.73933;1.13877;1.98116;1.43481
16/02/2015 00:00;1.53603;1.46035;1.41509;0.73885;1.13533;1.97618;1.43153
17/02/2015 00:00;1.53513;1.45896;1.41347;0.74323;1.14111;1.9631;1.43807
18/02/2015 00:00;1.54345;1.45895;1.41931;0.73818;1.13967;1.97631;1.45407
19/02/2015 00:00;1.54129;1.45867;1.42035;0.73741;1.13681;1.97777;1.46324
20/02/2015 00:00;1.53917;1.45013;1.42599;0.73828;1.13773;1.9624;1.44588
23/02/2015 00:00;1.54557;1.45252;1.42471;0.73319;1.1334;1.98084;1.46788
24/02/2015 00:00;1.54513;1.44776;1.41578;0.73365;1.13393;1.97282;1.46861
25/02/2015 00:00;1.55276;1.44034;1.41263;0.7315;1.13604;1.96901;1.47246
26/02/2015 00:00;1.54033;1.43534;1.40129;0.72682;1.11974;1.97473;1.4673
27/02/2015 00:00;1.54319;1.43259;1.40026;0.72491;1.1197;1.97432;1.47204
02/03/2015 00:00;1.53649;1.43975;1.40166;0.7277;1.11828;1.97809;1.47202
03/03/2015 00:00;1.53589;1.42944;1.39635;0.72745;1.11755;1.96438;1.47601
04/03/2015 00:00;1.52628;1.41665;1.37626;0.72565;1.10774;1.95213;1.47002
05/03/2015 00:00;1.52378;1.41688;1.37678;0.72347;1.10293;1.95778;1.4836
06/03/2015 00:00;1.50332;1.40477;1.36838;0.72081;1.0844;1.94741;1.48143
08/03/2015 23:00;1.51271;1.40863;1.36751;0.7172;1.08512;1.96366;1.49099
09/03/2015 23:00;1.50666;1.4024;1.35726;0.70978;1.06974;1.97529;1.50585
10/03/2015 23:00;1.49272;1.3883;1.34442;0.7063;1.05466;1.96502;1.50624
11/03/2015 23:00;1.48817;1.37956;1.34897;0.71455;1.06338;1.93045;1.49138
12/03/2015 23:00;1.47412;1.37403;1.34136;0.71162;1.04943;1.92962;1.48178
15/03/2015 23:00;1.4827;1.3824;1.34958;0.71251;1.05667;1.93996;1.49392
16/03/2015 23:00;1.47477;1.39103;1.35507;0.71841;1.05972;1.93593;1.48388
17/03/2015 23:00;1.49771;1.39662;1.36471;0.72506;1.08617;1.92548;1.46435
18/03/2015 23:00;1.47499;1.39309;1.35547;0.72238;1.06585;1.92784;1.46019
19/03/2015 23:00;1.49594;1.39106;1.35779;0.72259;1.0816;1.92238;1.4563
22/03/2015 23:00;1.49501;1.38875;1.37042;0.73188;1.09456;1.89714;1.44435
23/03/2015 23:00;1.48489;1.38678;1.3649;0.73558;1.09235;1.88473;1.42265
24/03/2015 23:00;1.48806;1.39829;1.37327;0.73712;1.09698;1.89661;1.4276
25/03/2015 23:00;1.48475;1.39013;1.35847;0.73275;1.08837;1.89637;1.42952
26/03/2015 23:00;1.48751;1.40484;1.37309;0.73198;1.08874;1.91835;1.42843
29/03/2015 23:00;1.48094;1.41523;1.37294;0.73137;1.08327;1.93458;1.43183
30/03/2015 23:00;1.48155;1.41064;1.36118;0.72417;1.07308;1.94771;1.44079
31/03/2015 23:00;1.4822;1.41602;1.35832;0.72602;1.07624;1.95009;1.43315
01/04/2015 23:00;1.48266;1.43271;1.36617;0.73373;1.08795;1.95254;1.42247
02/04/2015 23:00;1.49089;1.436;1.36896;0.73449;1.09713;1.95269;1.41399
05/04/2015 23:00;1.48749;1.43808;1.36306;0.73386;1.09217;1.95818;1.42568
06/04/2015 23:00;1.48067;1.41655;1.35234;0.73021;1.08141;1.93949;1.43023
07/04/2015 23:00;1.48652;1.40271;1.35234;0.72506;1.07805;1.93433;1.43675
08/04/2015 23:00;1.47116;1.38535;1.34053;0.72434;1.06587;1.9122;1.43803
09/04/2015 23:00;1.46318;1.38038;1.33243;0.72452;1.06022;1.90423;1.4327
12/04/2015 23:00;1.46732;1.39216;1.3309;0.72003;1.05669;1.93321;1.43464
13/04/2015 23:00;1.47782;1.39699;1.33009;0.72066;1.06541;1.93795;1.43676
14/04/2015 23:00;1.48406;1.39077;1.31286;0.71982;1.06834;1.93197;1.43095
15/04/2015 23:00;1.49306;1.37886;1.31148;0.72038;1.07605;1.91332;1.42735
16/04/2015 23:00;1.49584;1.38768;1.32298;0.72176;1.08048;1.92079;1.4241
19/04/2015 23:00;1.4904;1.38987;1.31227;0.72019;1.07374;1.92932;1.42506
20/04/2015 23:00;1.49252;1.39193;1.31817;0.719;1.07354;1.93521;1.42511
21/04/2015 23:00;1.50352;1.38288;1.31231;0.7132;1.07248;1.93826;1.46065
22/04/2015 23:00;1.5053;1.39131;1.31437;0.71863;1.08234;1.93525;1.43706
23/04/2015 23:00;1.51865;1.3892;1.32322;0.71577;1.08706;1.94035;1.44815
26/04/2015 23:00;1.52368;1.38567;1.31611;0.71463;1.08909;1.93866;1.45444
